ID,Name,Table,DataType,DataCategory,Description,IsHidden,IsUnique,IsKey,IsNullable,Alignment,SummarizeBy,ColumnStorage,Type,SourceColumn,Expression,FormatString,IsAvailableInMDX,SortByColumn,GroupingBehavior,SourceProviderType,DisplayFolder,AlternateOf,LineageTag
63708,"Month","LocalDateTable_9ca7430c-d5ab-48ce-9c4a-a55586da381d","Text","Months","",True,False,False,True,"Default","None","LocalDateTable 9ca7430c d5ab 48ce 9c4a a55586da381d (63701)$Month (63708)","Calculated","","FORMAT([Date], ""MMMM"")","",True,"MonthNo","GroupOnValue","","","","c1346d4d-ce59-477a-9f4a-0c8a48dfe95e"
63709,"QuarterNo","LocalDateTable_9ca7430c-d5ab-48ce-9c4a-a55586da381d","Integer","QuarterOfYear","",True,False,False,True,"Default","None","LocalDateTable 9ca7430c d5ab 48ce 9c4a a55586da381d (63701)$QuarterNo (63709)","Calculated","","INT(([MonthNo] + 2) / 3)","",True,"","GroupOnValue","","","","c4a0106d-e176-4f4b-b386-90a8e543821a"
63710,"Quarter","LocalDateTable_9ca7430c-d5ab-48ce-9c4a-a55586da381d","Text","Quarters","",True,False,False,True,"Default","None","LocalDateTable 9ca7430c d5ab 48ce 9c4a a55586da381d (63701)$Quarter (63710)","Calculated","","""Qtr "" & [QuarterNo]","",True,"QuarterNo","GroupOnValue","","","","3682b446-a149-4904-a236-072b03a45c40"
63711,"Day","LocalDateTable_9ca7430c-d5ab-48ce-9c4a-a55586da381d","Integer","DayOfMonth","",True,False,False,True,"Default","None","LocalDateTable 9ca7430c d5ab 48ce 9c4a a55586da381d (63701)$Day (63711)","Calculated","","DAY([Date])","",True,"","GroupOnValue","","","","ad76ac8a-6174-4a3e-97ac-1d24f64e353e"
64033,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","LocalDateTable_c0ac0e33-802a-4880-a206-3020522cb250","Integer","RowNumber","",True,True,True,False,"Default","Default","LocalDateTable c0ac0e33 802a 4880 a206 3020522cb250 (64032)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (64033)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
64036,"Date","LocalDateTable_c0ac0e33-802a-4880-a206-3020522cb250","Date","PaddedDateTableDates","",True,True,False,False,"Default","None","LocalDateTable c0ac0e33 802a 4880 a206 3020522cb250 (64032)$Date (64036)","CalculatedTableColumn","Date","","",True,"","GroupOnValue","","","","f28edaef-3840-4a38-80e0-19953a473819"
64037,"Year","LocalDateTable_c0ac0e33-802a-4880-a206-3020522cb250","Integer","Years","",True,False,False,True,"Default","None","LocalDateTable c0ac0e33 802a 4880 a206 3020522cb250 (64032)$Year (64037)","Calculated","","YEAR([Date])","",True,"","GroupOnValue","","","","7fbc916c-9aa0-48b4-8891-056c79332dff"
64038,"MonthNo","LocalDateTable_c0ac0e33-802a-4880-a206-3020522cb250","Integer","MonthOfYear","",True,False,False,True,"Default","None","LocalDateTable c0ac0e33 802a 4880 a206 3020522cb250 (64032)$MonthNo (64038)","Calculated","","MONTH([Date])","",True,"","GroupOnValue","","","","07290867-3b82-4aab-afc4-5e79b930a990"
64039,"Month","LocalDateTable_c0ac0e33-802a-4880-a206-3020522cb250","Text","Months","",True,False,False,True,"Default","None","LocalDateTable c0ac0e33 802a 4880 a206 3020522cb250 (64032)$Month (64039)","Calculated","","FORMAT([Date], ""MMMM"")","",True,"MonthNo","GroupOnValue","","","","22a6177c-fb93-48cb-bdbe-3f0c20541bbc"
64040,"QuarterNo","LocalDateTable_c0ac0e33-802a-4880-a206-3020522cb250","Integer","QuarterOfYear","",True,False,False,True,"Default","None","LocalDateTable c0ac0e33 802a 4880 a206 3020522cb250 (64032)$QuarterNo (64040)","Calculated","","INT(([MonthNo] + 2) / 3)","",True,"","GroupOnValue","","","","84c714e5-08ac-4ff0-a1ca-d5efd3e1261f"
64041,"Quarter","LocalDateTable_c0ac0e33-802a-4880-a206-3020522cb250","Text","Quarters","",True,False,False,True,"Default","None","LocalDateTable c0ac0e33 802a 4880 a206 3020522cb250 (64032)$Quarter (64041)","Calculated","","""Qtr "" & [QuarterNo]","",True,"QuarterNo","GroupOnValue","","","","a2290239-423b-421a-bd6a-164ce92eaa92"
64042,"Day","LocalDateTable_c0ac0e33-802a-4880-a206-3020522cb250","Integer","DayOfMonth","",True,False,False,True,"Default","None","LocalDateTable c0ac0e33 802a 4880 a206 3020522cb250 (64032)$Day (64042)","Calculated","","DAY([Date])","",True,"","GroupOnValue","","","","a96dcdca-a2a8-40cc-95cd-29576e59cc89"
64553,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","LocalDateTable_438e56c8-dc5a-4dc7-8cdc-85abb08e6971","Integer","RowNumber","",True,True,True,False,"Default","Default","LocalDateTable 438e56c8 dc5a 4dc7 8cdc 85abb08e6971 (64552)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (64553)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
64556,"Date","LocalDateTable_438e56c8-dc5a-4dc7-8cdc-85abb08e6971","Date","PaddedDateTableDates","",True,True,False,False,"Default","None","LocalDateTable 438e56c8 dc5a 4dc7 8cdc 85abb08e6971 (64552)$Date (64556)","CalculatedTableColumn","Date","","",True,"","GroupOnValue","","","","eae9a33c-b3f3-48c2-9af0-55b81dddd769"
64557,"Year","LocalDateTable_438e56c8-dc5a-4dc7-8cdc-85abb08e6971","Integer","Years","",True,False,False,True,"Default","None","LocalDateTable 438e56c8 dc5a 4dc7 8cdc 85abb08e6971 (64552)$Year (64557)","Calculated","","YEAR([Date])","",True,"","GroupOnValue","","","","373d68c7-3e78-4265-8b7f-f0d9172f1945"
64558,"MonthNo","LocalDateTable_438e56c8-dc5a-4dc7-8cdc-85abb08e6971","Integer","MonthOfYear","",True,False,False,True,"Default","None","LocalDateTable 438e56c8 dc5a 4dc7 8cdc 85abb08e6971 (64552)$MonthNo (64558)","Calculated","","MONTH([Date])","",True,"","GroupOnValue","","","","c2fdef7c-aef0-4163-b9cb-19aa13d127c5"
64559,"Month","LocalDateTable_438e56c8-dc5a-4dc7-8cdc-85abb08e6971","Text","Months","",True,False,False,True,"Default","None","LocalDateTable 438e56c8 dc5a 4dc7 8cdc 85abb08e6971 (64552)$Month (64559)","Calculated","","FORMAT([Date], ""MMMM"")","",True,"MonthNo","GroupOnValue","","","","dad37349-8c92-4201-84da-b7503b2da674"
64560,"QuarterNo","LocalDateTable_438e56c8-dc5a-4dc7-8cdc-85abb08e6971","Integer","QuarterOfYear","",True,False,False,True,"Default","None","LocalDateTable 438e56c8 dc5a 4dc7 8cdc 85abb08e6971 (64552)$QuarterNo (64560)","Calculated","","INT(([MonthNo] + 2) / 3)","",True,"","GroupOnValue","","","","8471d280-c292-4e6a-b749-e02abdeb18ca"
64561,"Quarter","LocalDateTable_438e56c8-dc5a-4dc7-8cdc-85abb08e6971","Text","Quarters","",True,False,False,True,"Default","None","LocalDateTable 438e56c8 dc5a 4dc7 8cdc 85abb08e6971 (64552)$Quarter (64561)","Calculated","","""Qtr "" & [QuarterNo]","",True,"QuarterNo","GroupOnValue","","","","89b1ea3e-758c-49f7-bfbf-4922deb794c3"
64562,"Day","LocalDateTable_438e56c8-dc5a-4dc7-8cdc-85abb08e6971","Integer","DayOfMonth","",True,False,False,True,"Default","None","LocalDateTable 438e56c8 dc5a 4dc7 8cdc 85abb08e6971 (64552)$Day (64562)","Calculated","","DAY([Date])","",True,"","GroupOnValue","","","","9f92234b-3fa0-4f8d-9268-147a07ab9323"
77962,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","LocalDateTable_4cb1f3a6-1c2a-4bc6-8335-bbda89f20cd6","Integer","RowNumber","",True,True,True,False,"Default","Default","LocalDateTable 4cb1f3a6 1c2a 4bc6 8335 bbda89f20cd6 (77961)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (77962)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
77965,"Date","LocalDateTable_4cb1f3a6-1c2a-4bc6-8335-bbda89f20cd6","Date","PaddedDateTableDates","",True,True,False,False,"Default","None","LocalDateTable 4cb1f3a6 1c2a 4bc6 8335 bbda89f20cd6 (77961)$Date (77965)","CalculatedTableColumn","Date","","",True,"","GroupOnValue","","","","0b7fbc8c-13c9-44e8-9567-2ab010edbefd"
77966,"Year","LocalDateTable_4cb1f3a6-1c2a-4bc6-8335-bbda89f20cd6","Integer","Years","",True,False,False,True,"Default","None","LocalDateTable 4cb1f3a6 1c2a 4bc6 8335 bbda89f20cd6 (77961)$Year (77966)","Calculated","","YEAR([Date])","",True,"","GroupOnValue","","","","d0b7f8d4-00aa-45ed-8183-fc6f0d5c06f1"
77967,"MonthNo","LocalDateTable_4cb1f3a6-1c2a-4bc6-8335-bbda89f20cd6","Integer","MonthOfYear","",True,False,False,True,"Default","None","LocalDateTable 4cb1f3a6 1c2a 4bc6 8335 bbda89f20cd6 (77961)$MonthNo (77967)","Calculated","","MONTH([Date])","",True,"","GroupOnValue","","","","0921d2c5-e748-4301-92a9-798d8320c9c2"
77968,"Month","LocalDateTable_4cb1f3a6-1c2a-4bc6-8335-bbda89f20cd6","Text","Months","",True,False,False,True,"Default","None","LocalDateTable 4cb1f3a6 1c2a 4bc6 8335 bbda89f20cd6 (77961)$Month (77968)","Calculated","","FORMAT([Date], ""MMMM"")","",True,"MonthNo","GroupOnValue","","","","2c0ab8d3-ec4c-4e45-812e-4f807fbd6089"
77969,"QuarterNo","LocalDateTable_4cb1f3a6-1c2a-4bc6-8335-bbda89f20cd6","Integer","QuarterOfYear","",True,False,False,True,"Default","None","LocalDateTable 4cb1f3a6 1c2a 4bc6 8335 bbda89f20cd6 (77961)$QuarterNo (77969)","Calculated","","INT(([MonthNo] + 2) / 3)","",True,"","GroupOnValue","","","","32172e0b-6f4e-405d-aefd-c0ece634a25a"
77970,"Quarter","LocalDateTable_4cb1f3a6-1c2a-4bc6-8335-bbda89f20cd6","Text","Quarters","",True,False,False,True,"Default","None","LocalDateTable 4cb1f3a6 1c2a 4bc6 8335 bbda89f20cd6 (77961)$Quarter (77970)","Calculated","","""Qtr "" & [QuarterNo]","",True,"QuarterNo","GroupOnValue","","","","d8bc7ec7-a009-4070-aa1a-5d2e1c3874ba"
77971,"Day","LocalDateTable_4cb1f3a6-1c2a-4bc6-8335-bbda89f20cd6","Integer","DayOfMonth","",True,False,False,True,"Default","None","LocalDateTable 4cb1f3a6 1c2a 4bc6 8335 bbda89f20cd6 (77961)$Day (77971)","Calculated","","DAY([Date])","",True,"","GroupOnValue","","","","5cf4b323-4407-4b6f-b3fe-4f35a746e9b6"
78305,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","LocalDateTable_4383a19f-64c9-463c-b105-613f9ef5eb85","Integer","RowNumber","",True,True,True,False,"Default","Default","LocalDateTable 4383a19f 64c9 463c b105 613f9ef5eb85 (78304)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (78305)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
78308,"Date","LocalDateTable_4383a19f-64c9-463c-b105-613f9ef5eb85","Date","PaddedDateTableDates","",True,True,False,False,"Default","None","LocalDateTable 4383a19f 64c9 463c b105 613f9ef5eb85 (78304)$Date (78308)","CalculatedTableColumn","Date","","",True,"","GroupOnValue","","","","8d8e3f7d-f704-4874-87aa-5c4f013a7ba2"
78309,"Year","LocalDateTable_4383a19f-64c9-463c-b105-613f9ef5eb85","Integer","Years","",True,False,False,True,"Default","None","LocalDateTable 4383a19f 64c9 463c b105 613f9ef5eb85 (78304)$Year (78309)","Calculated","","YEAR([Date])","",True,"","GroupOnValue","","","","8af4f295-d72e-4931-b3ac-390906b439bc"
78310,"MonthNo","LocalDateTable_4383a19f-64c9-463c-b105-613f9ef5eb85","Integer","MonthOfYear","",True,False,False,True,"Default","None","LocalDateTable 4383a19f 64c9 463c b105 613f9ef5eb85 (78304)$MonthNo (78310)","Calculated","","MONTH([Date])","",True,"","GroupOnValue","","","","df684412-c7c2-4c2e-9a81-1796cf36e821"
78311,"Month","LocalDateTable_4383a19f-64c9-463c-b105-613f9ef5eb85","Text","Months","",True,False,False,True,"Default","None","LocalDateTable 4383a19f 64c9 463c b105 613f9ef5eb85 (78304)$Month (78311)","Calculated","","FORMAT([Date], ""MMMM"")","",True,"MonthNo","GroupOnValue","","","","cae3537e-4d1a-4158-9b12-cdb84413922f"
78312,"QuarterNo","LocalDateTable_4383a19f-64c9-463c-b105-613f9ef5eb85","Integer","QuarterOfYear","",True,False,False,True,"Default","None","LocalDateTable 4383a19f 64c9 463c b105 613f9ef5eb85 (78304)$QuarterNo (78312)","Calculated","","INT(([MonthNo] + 2) / 3)","",True,"","GroupOnValue","","","","23c3c12b-5a55-4d96-89bb-12200513c5dc"
78313,"Quarter","LocalDateTable_4383a19f-64c9-463c-b105-613f9ef5eb85","Text","Quarters","",True,False,False,True,"Default","None","LocalDateTable 4383a19f 64c9 463c b105 613f9ef5eb85 (78304)$Quarter (78313)","Calculated","","""Qtr "" & [QuarterNo]","",True,"QuarterNo","GroupOnValue","","","","ecf9288f-6194-49b3-a7d7-ff0e55d232ca"
78314,"Day","LocalDateTable_4383a19f-64c9-463c-b105-613f9ef5eb85","Integer","DayOfMonth","",True,False,False,True,"Default","None","LocalDateTable 4383a19f 64c9 463c b105 613f9ef5eb85 (78304)$Day (78314)","Calculated","","DAY([Date])","",True,"","GroupOnValue","","","","41944828-24df-4062-9261-938a097be1ff"
100903,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","LocalDateTable_351c7f17-9ac5-4c78-bd58-f931196459d1","Integer","RowNumber","",True,True,True,False,"Default","Default","LocalDateTable 351c7f17 9ac5 4c78 bd58 f931196459d1 (100902)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (100903)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
100910,"Date","LocalDateTable_351c7f17-9ac5-4c78-bd58-f931196459d1","Date","PaddedDateTableDates","",True,True,False,False,"Default","None","LocalDateTable 351c7f17 9ac5 4c78 bd58 f931196459d1 (100902)$Date (100910)","CalculatedTableColumn","Date","","",True,"","GroupOnValue","","","","bc524488-6572-4eb0-8336-dd1a0633efa0"
100911,"Year","LocalDateTable_351c7f17-9ac5-4c78-bd58-f931196459d1","Integer","Years","",True,False,False,True,"Default","None","LocalDateTable 351c7f17 9ac5 4c78 bd58 f931196459d1 (100902)$Year (100911)","Calculated","","YEAR([Date])","",True,"","GroupOnValue","","","","27eb0bfe-3757-486e-9c4a-d6a42f26edbb"
100912,"MonthNo","LocalDateTable_351c7f17-9ac5-4c78-bd58-f931196459d1","Integer","MonthOfYear","",True,False,False,True,"Default","None","LocalDateTable 351c7f17 9ac5 4c78 bd58 f931196459d1 (100902)$MonthNo (100912)","Calculated","","MONTH([Date])","",True,"","GroupOnValue","","","","b6e3e499-5429-4399-a780-90b4c05463a3"
100913,"Month","LocalDateTable_351c7f17-9ac5-4c78-bd58-f931196459d1","Text","Months","",True,False,False,True,"Default","None","LocalDateTable 351c7f17 9ac5 4c78 bd58 f931196459d1 (100902)$Month (100913)","Calculated","","FORMAT([Date], ""MMMM"")","",True,"MonthNo","GroupOnValue","","","","e41e1255-9d12-4141-aab5-86ac16ca5957"
100914,"QuarterNo","LocalDateTable_351c7f17-9ac5-4c78-bd58-f931196459d1","Integer","QuarterOfYear","",True,False,False,True,"Default","None","LocalDateTable 351c7f17 9ac5 4c78 bd58 f931196459d1 (100902)$QuarterNo (100914)","Calculated","","INT(([MonthNo] + 2) / 3)","",True,"","GroupOnValue","","","","460308e0-81d3-4f81-b5ed-4d06d805d039"
100915,"Quarter","LocalDateTable_351c7f17-9ac5-4c78-bd58-f931196459d1","Text","Quarters","",True,False,False,True,"Default","None","LocalDateTable 351c7f17 9ac5 4c78 bd58 f931196459d1 (100902)$Quarter (100915)","Calculated","","""Qtr "" & [QuarterNo]","",True,"QuarterNo","GroupOnValue","","","","2e2578cd-8298-4c0d-b217-bd80d01c9fee"
100916,"Day","LocalDateTable_351c7f17-9ac5-4c78-bd58-f931196459d1","Integer","DayOfMonth","",True,False,False,True,"Default","None","LocalDateTable 351c7f17 9ac5 4c78 bd58 f931196459d1 (100902)$Day (100916)","Calculated","","DAY([Date])","",True,"","GroupOnValue","","","","c40d5aa3-c67b-46f1-98ed-b7963d556859"
100906,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","LocalDateTable_de9a812a-6fe4-4e5e-92f7-83d09fe9c1dc","Integer","RowNumber","",True,True,True,False,"Default","Default","LocalDateTable de9a812a 6fe4 4e5e 92f7 83d09fe9c1dc (100905)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (100906)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
100917,"Date","LocalDateTable_de9a812a-6fe4-4e5e-92f7-83d09fe9c1dc","Date","PaddedDateTableDates","",True,True,False,False,"Default","None","LocalDateTable de9a812a 6fe4 4e5e 92f7 83d09fe9c1dc (100905)$Date (100917)","CalculatedTableColumn","Date","","",True,"","GroupOnValue","","","","fd43995f-e0cb-4f0d-b0d6-41078019726f"
100918,"Year","LocalDateTable_de9a812a-6fe4-4e5e-92f7-83d09fe9c1dc","Integer","Years","",True,False,False,True,"Default","None","LocalDateTable de9a812a 6fe4 4e5e 92f7 83d09fe9c1dc (100905)$Year (100918)","Calculated","","YEAR([Date])","",True,"","GroupOnValue","","","","ef891a56-a92a-4d78-93d9-b251a269b073"
100919,"MonthNo","LocalDateTable_de9a812a-6fe4-4e5e-92f7-83d09fe9c1dc","Integer","MonthOfYear","",True,False,False,True,"Default","None","LocalDateTable de9a812a 6fe4 4e5e 92f7 83d09fe9c1dc (100905)$MonthNo (100919)","Calculated","","MONTH([Date])","",True,"","GroupOnValue","","","","59c0cf2f-5701-43e1-be7f-4528ecc23418"
100920,"Month","LocalDateTable_de9a812a-6fe4-4e5e-92f7-83d09fe9c1dc","Text","Months","",True,False,False,True,"Default","None","LocalDateTable de9a812a 6fe4 4e5e 92f7 83d09fe9c1dc (100905)$Month (100920)","Calculated","","FORMAT([Date], ""MMMM"")","",True,"MonthNo","GroupOnValue","","","","07ff0aa1-f95e-4c31-98d4-49473a7b5e38"
100921,"QuarterNo","LocalDateTable_de9a812a-6fe4-4e5e-92f7-83d09fe9c1dc","Integer","QuarterOfYear","",True,False,False,True,"Default","None","LocalDateTable de9a812a 6fe4 4e5e 92f7 83d09fe9c1dc (100905)$QuarterNo (100921)","Calculated","","INT(([MonthNo] + 2) / 3)","",True,"","GroupOnValue","","","","df6b08a3-97a9-4518-8d94-9547cb41034e"
100922,"Quarter","LocalDateTable_de9a812a-6fe4-4e5e-92f7-83d09fe9c1dc","Text","Quarters","",True,False,False,True,"Default","None","LocalDateTable de9a812a 6fe4 4e5e 92f7 83d09fe9c1dc (100905)$Quarter (100922)","Calculated","","""Qtr "" & [QuarterNo]","",True,"QuarterNo","GroupOnValue","","","","a4b14f4a-808d-447b-a956-28ea0330f4e2"
100923,"Day","LocalDateTable_de9a812a-6fe4-4e5e-92f7-83d09fe9c1dc","Integer","DayOfMonth","",True,False,False,True,"Default","None","LocalDateTable de9a812a 6fe4 4e5e 92f7 83d09fe9c1dc (100905)$Day (100923)","Calculated","","DAY([Date])","",True,"","GroupOnValue","","","","2ba32913-c79d-46c9-bbe6-19324c911cc9"
151375,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","DB_PROCUREMENT_CONTRACT contracts_amendment_new","Integer","RowNumber","",True,True,True,False,"Default","Default","DB PROCUREMENT CONTRACT contracts amendment new (151374)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (151375)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
151396,"Contract_Number","DB_PROCUREMENT_CONTRACT contracts_amendment_new","Text","Regular","",False,False,False,True,"Default","None","DB PROCUREMENT CONTRACT contracts amendment new (151374)$Contract Number (151396)","Data","Contract_Number","","",True,"","GroupOnValue","","","","08f44105-4441-43c9-90fc-4fd970e97282"
151397,"Contract_Name","DB_PROCUREMENT_CONTRACT contracts_amendment_new","Text","Regular","",False,False,False,True,"Default","None","DB PROCUREMENT CONTRACT contracts amendment new (151374)$Contract Name (151397)","Data","Contract_Name","","",True,"","GroupOnValue","","","","e0ac4d6f-9c31-4d04-9100-e2cd142c050f"
151398,"Amendments_Contract_Number","DB_PROCUREMENT_CONTRACT contracts_amendment_new","Text","Regular","",False,False,False,True,"Default","None","DB PROCUREMENT CONTRACT contracts amendment new (151374)$Amendments Contract Number (151398)","Data","Amendments_Contract_Number","","",True,"","GroupOnValue","","","","36cafc51-2b19-4222-b12a-7c836a969f79"
151399,"Record_Type","DB_PROCUREMENT_CONTRACT contracts_amendment_new","Text","Regular","",False,False,False,True,"Default","None","DB PROCUREMENT CONTRACT contracts amendment new (151374)$Record Type (151399)","Data","Record_Type","","",True,"","GroupOnValue","","","","460a0918-1a88-484e-b081-0268bad7edaa"
151400,"Amendment_Version","DB_PROCUREMENT_CONTRACT contracts_amendment_new","Integer","Regular","",False,False,False,True,"Default","Sum","DB PROCUREMENT CONTRACT contracts amendment new (151374)$Amendment Version (151400)","Data","Amendment_Version","","0",True,"","GroupOnValue","","","","c5a801db-c084-46c2-a755-d235e72d9b49"
151401,"Amendment_Date","DB_PROCUREMENT_CONTRACT contracts_amendment_new","Date","Regular","",False,False,False,True,"Default","None","DB PROCUREMENT CONTRACT contracts amendment new (151374)$Amendment Date (151401)","Data","Amendment_Date","","Long Date",True,"","GroupOnValue","","","","850b3d86-5807-452b-8342-ec688dfa78ee"
151409,"Amendment_Expired_Date","DB_PROCUREMENT_CONTRACT contracts_amendment_new","Date","Regular","",False,False,False,True,"Default","None","DB PROCUREMENT CONTRACT contracts amendment new (151374)$Amendment Expired Date (151409)","Data","Amendment_Expired_Date","","Long Date",True,"","GroupOnValue","","","","ed97e2e3-bd3e-4c2c-8a69-51cf2d5b144c"
151417,"Contract_Amount","DB_PROCUREMENT_CONTRACT contracts_amendment_new","Number","Regular","",False,False,False,True,"Default","Sum","DB PROCUREMENT CONTRACT contracts amendment new (151374)$Contract Amount (151417)","Data","Contract_Amount","","",True,"","GroupOnValue","","","","7dc49cbf-b52b-451a-aa56-6aec7237e281"
151418,"Cost_Saving","DB_PROCUREMENT_CONTRACT contracts_amendment_new","Number","Regular","",False,False,False,True,"Default","Sum","DB PROCUREMENT CONTRACT contracts amendment new (151374)$Cost Saving (151418)","Data","Cost_Saving","","",True,"","GroupOnValue","","","","b670d722-0ee3-47b6-8c2f-feec39c01182"
151419,"Amendment_PIC","DB_PROCUREMENT_CONTRACT contracts_amendment_new","Text","Regular","",False,False,False,True,"Default","None","DB PROCUREMENT CONTRACT contracts amendment new (151374)$Amendment PIC (151419)","Data","Amendment_PIC","","",True,"","GroupOnValue","","","","bb5dbb54-f0d0-4d7e-a6ec-53ad318b1e10"
